# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	90247	91860	+							EGCR1_RS00370	1614		old_locus_tag=EGCR1_00370
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	90247	91860	+	WP_114523851.1	WP_114523851.1		FAD-dependent oxidoreductase			EGCR1_RS00370	1614	537	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	91865	92215	+							EGCR1_RS00375	351		old_locus_tag=EGCR1_00375
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	91865	92215	+	WP_010781892.1	WP_010781892.1		hypothetical protein			EGCR1_RS00375	351	116	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	92280	92789	+							EGCR1_RS00380	510		old_locus_tag=EGCR1_00380
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	92280	92789	+	WP_010781891.1	WP_010781891.1		DinB family protein			EGCR1_RS00380	510	169	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	93123	94394	+					eno		EGCR1_RS00385	1272		old_locus_tag=EGCR1_00385
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	93123	94394	+	WP_114523852.1	WP_114523852.1		phosphopyruvate hydratase	eno		EGCR1_RS00385	1272	423	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	94521	95258	+					truA		EGCR1_RS00390	738		old_locus_tag=EGCR1_00390
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	94521	95258	+	WP_114523853.1	WP_114523853.1		tRNA pseudouridine(38-40) synthase TruA	truA		EGCR1_RS00390	738	245	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	95408	98227	+							EGCR1_RS00395	2820		old_locus_tag=EGCR1_00395
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	95408	98227	+	WP_114523854.1	WP_114523854.1		sigma 54-interacting transcriptional regulator			EGCR1_RS00395	2820	939	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	98320	98727	+							EGCR1_RS00400	408		old_locus_tag=EGCR1_00400
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	98320	98727	+	WP_114523855.1	WP_114523855.1		PTS sugar transporter subunit IIA			EGCR1_RS00400	408	135	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	98740	99237	+							EGCR1_RS00405	498		old_locus_tag=EGCR1_00405
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	98740	99237	+	WP_114523856.1	WP_114523856.1		PTS sugar transporter subunit IIB			EGCR1_RS00405	498	165	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	99300	100052	+							EGCR1_RS00410	753		old_locus_tag=EGCR1_00410
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	99300	100052	+	WP_114523857.1	WP_114523857.1		PTS sugar transporter subunit IIC			EGCR1_RS00410	753	250	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	100052	100903	+							EGCR1_RS00415	852		old_locus_tag=EGCR1_00415
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	100052	100903	+	WP_162787333.1	WP_162787333.1		PTS system mannose/fructose/sorbose family transporter subunit IID			EGCR1_RS00415	852	283	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	100921	102012	+							EGCR1_RS00420	1092		old_locus_tag=EGCR1_00420
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	100921	102012	+	WP_114523858.1	WP_114523858.1		DgaE family pyridoxal phosphate-dependent ammonia lyase			EGCR1_RS00420	1092	363	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	102075	102824	+							EGCR1_RS00425	750		old_locus_tag=EGCR1_00425
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	102075	102824	+	WP_114523859.1	WP_114523859.1		KDGP aldolase family protein			EGCR1_RS00425	750	249	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	102929	103729	-							EGCR1_RS00430	801		old_locus_tag=EGCR1_00430
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	102929	103729	-	WP_114523860.1	WP_114523860.1		alpha/beta hydrolase			EGCR1_RS00430	801	266	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	103701	105293	-							EGCR1_RS00435	1593		old_locus_tag=EGCR1_00435
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	103701	105293	-	WP_114523861.1	WP_114523861.1		PucR family transcriptional regulator			EGCR1_RS00435	1593	530	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	105414	108407	+					fdrA		EGCR1_RS00440	2994		old_locus_tag=EGCR1_00440
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	105414	108407	+	WP_114523862.1	WP_114523862.1		DUF1116 domain-containing protein	fdrA		EGCR1_RS00440	2994	997	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	108421	109359	+					arcC		EGCR1_RS00445	939		old_locus_tag=EGCR1_00445
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	108421	109359	+	WP_114523863.1	WP_114523863.1		carbamate kinase	arcC		EGCR1_RS00445	939	312	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	109380	110735	+							EGCR1_RS00450	1356		old_locus_tag=EGCR1_00450
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	109380	110735	+	WP_010781877.1	WP_010781877.1		hypothetical protein			EGCR1_RS00450	1356	451	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	110796	112019	+							EGCR1_RS00455	1224		old_locus_tag=EGCR1_00455
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	110796	112019	+	WP_114523864.1	WP_114523864.1		amidohydrolase family protein			EGCR1_RS00455	1224	407	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	112087	112938	+							EGCR1_RS00460	852		old_locus_tag=EGCR1_00460
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	112087	112938	+	WP_114523865.1	WP_114523865.1		DUF2877 domain-containing protein			EGCR1_RS00460	852	283	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	112983	113753	-							EGCR1_RS00465	771		old_locus_tag=EGCR1_00465
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	112983	113753	-	WP_114523866.1	WP_114523866.1		ABC transporter permease			EGCR1_RS00465	771	256	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	113746	114663	-							EGCR1_RS00470	918		old_locus_tag=EGCR1_00470
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	113746	114663	-	WP_114523867.1	WP_114523867.1		ABC transporter ATP-binding protein			EGCR1_RS00470	918	305	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	114935	115843	-							EGCR1_RS00475	909		old_locus_tag=EGCR1_00475
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	114935	115843	-	WP_114523868.1	WP_114523868.1		phosphate butyryltransferase			EGCR1_RS00475	909	302	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	115861	117048	-							EGCR1_RS00480	1188		old_locus_tag=EGCR1_00480
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	115861	117048	-	WP_114523869.1	WP_114523869.1		iron-containing alcohol dehydrogenase			EGCR1_RS00480	1188	395	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	117159	118532	-							EGCR1_RS00485	1374		old_locus_tag=EGCR1_00485
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	117159	118532	-	WP_114523870.1	WP_114523870.1		aldehyde dehydrogenase family protein			EGCR1_RS00485	1374	457	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	118551	119660	-					buk		EGCR1_RS00490	1110		old_locus_tag=EGCR1_00490
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	118551	119660	-	WP_114523871.1	WP_114523871.1		butyrate kinase	buk		EGCR1_RS00490	1110	369	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	119653	120939	-							EGCR1_RS00495	1287		old_locus_tag=EGCR1_00495
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	119653	120939	-	WP_114523872.1	WP_114523872.1		MFS transporter			EGCR1_RS00495	1287	428	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	121702	122250	-							EGCR1_RS00500	549		old_locus_tag=EGCR1_00500
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	121702	122250	-	WP_114523873.1	WP_114523873.1		chromate transporter			EGCR1_RS00500	549	182	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	122253	122816	-							EGCR1_RS00505	564		old_locus_tag=EGCR1_00505
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	122253	122816	-	WP_010781871.1	WP_010781871.1		chromate transporter			EGCR1_RS00505	564	187	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	122928	123812	+							EGCR1_RS00510	885		old_locus_tag=EGCR1_00510
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	122928	123812	+	WP_114523875.1	WP_114523875.1		LysR family transcriptional regulator			EGCR1_RS00510	885	294	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	123872	124579	+							EGCR1_RS00515	708		old_locus_tag=EGCR1_00515
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	123872	124579	+	WP_086306133.1	WP_086306133.1		DUF975 family protein			EGCR1_RS00515	708	235	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	124625	126094	-							EGCR1_RS00520	1470		old_locus_tag=EGCR1_00520
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	124625	126094	-	WP_114523876.1	WP_114523876.1		helix-turn-helix domain-containing protein			EGCR1_RS00520	1470	489	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	126919	131799	+							EGCR1_RS00530	4881		old_locus_tag=EGCR1_00530
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	126919	131799	+	WP_114523878.1	WP_114523878.1		LPXTG cell wall anchor domain-containing protein			EGCR1_RS00530	4881	1626	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	131968	132474	+							EGCR1_RS00535	507		old_locus_tag=EGCR1_00535
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	131968	132474	+	WP_114523879.1	WP_114523879.1		DNA-3-methyladenine glycosylase I			EGCR1_RS00535	507	168	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	132531	133304	-							EGCR1_RS00540	774		old_locus_tag=EGCR1_00540
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	132531	133304	-	WP_010781864.1	WP_010781864.1		DeoR/GlpR family DNA-binding transcription regulator			EGCR1_RS00540	774	257	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	133677	134750	+							EGCR1_RS00545	1074		old_locus_tag=EGCR1_00545
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	133677	134750	+	WP_086306136.1	WP_086306136.1		alcohol dehydrogenase catalytic domain-containing protein			EGCR1_RS00545	1074	357	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	134779	135210	+							EGCR1_RS00550	432		old_locus_tag=EGCR1_00550
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	134779	135210	+	WP_114523880.1	WP_114523880.1		PTS sugar transporter subunit IIA			EGCR1_RS00550	432	143	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	135249	135722	+							EGCR1_RS00555	474		old_locus_tag=EGCR1_00555
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	135249	135722	+	WP_010781861.1	WP_010781861.1		PTS sugar transporter subunit IIB			EGCR1_RS00555	474	157	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	135749	136516	+							EGCR1_RS00560	768		old_locus_tag=EGCR1_00560
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	135749	136516	+	WP_010781860.1	WP_010781860.1		PTS sugar transporter subunit IIC			EGCR1_RS00560	768	255	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	136516	137373	+							EGCR1_RS00565	858		old_locus_tag=EGCR1_00565
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	136516	137373	+	WP_010781859.1	WP_010781859.1		PTS system mannose/fructose/sorbose family transporter subunit IID			EGCR1_RS00565	858	285	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	137457	138515	+							EGCR1_RS00570	1059		old_locus_tag=EGCR1_00570
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	137457	138515	+	WP_114523881.1	WP_114523881.1		alcohol dehydrogenase catalytic domain-containing protein			EGCR1_RS00570	1059	352	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	138509	139381	+							EGCR1_RS00575	873		old_locus_tag=EGCR1_00575
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	138509	139381	+	WP_086306138.1	WP_086306138.1		class II fructose-bisphosphate aldolase			EGCR1_RS00575	873	290	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	139672	140331	+							EGCR1_RS00580	660		old_locus_tag=EGCR1_00580
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	139672	140331	+	WP_114525325.1	WP_114525325.1		deoxyribonuclease I			EGCR1_RS00580	660	219	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	140437	141189	+					map		EGCR1_RS00585	753		old_locus_tag=EGCR1_00585
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	140437	141189	+	WP_114523882.1	WP_114523882.1		type I methionyl aminopeptidase	map		EGCR1_RS00585	753	250	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	141413	142420	+							EGCR1_RS00590	1008		old_locus_tag=EGCR1_00590
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	141413	142420	+	WP_114523883.1	WP_114523883.1		hypothetical protein			EGCR1_RS00590	1008	335	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	142585	144357	+							EGCR1_RS00595	1773		old_locus_tag=EGCR1_00595
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	142585	144357	+	WP_114523884.1	WP_114523884.1		oleate hydratase			EGCR1_RS00595	1773	590	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	144534	145007	+					tnpA		EGCR1_RS00600	474		old_locus_tag=EGCR1_00600
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	144534	145007	+	WP_114523885.1	WP_114523885.1		IS200/IS605 family transposase	tnpA		EGCR1_RS00600	474	157	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	145218	146189	+							EGCR1_RS00605	972		old_locus_tag=EGCR1_00605
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	145218	146189	+	WP_114523886.1	WP_114523886.1		diaminopimelate dehydrogenase			EGCR1_RS00605	972	323	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	146332	147165	+							EGCR1_RS00610	834		old_locus_tag=EGCR1_00610
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	146332	147165	+	WP_010781844.1	WP_010781844.1		AraC family transcriptional regulator			EGCR1_RS00610	834	277	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	147262	148539	+							EGCR1_RS00615	1278		old_locus_tag=EGCR1_00615
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	147262	148539	+	WP_114523887.1	WP_114523887.1		PTS transporter subunit EIIC			EGCR1_RS00615	1278	425	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	148539	150758	+					bglX		EGCR1_RS00620	2220		old_locus_tag=EGCR1_00620
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	148539	150758	+	WP_114523888.1	WP_114523888.1		beta-glucosidase BglX	bglX		EGCR1_RS00620	2220	739	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	150894	151214	+							EGCR1_RS00625	321		old_locus_tag=EGCR1_00625
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	150894	151214	+	WP_114523889.1	WP_114523889.1		hypothetical protein			EGCR1_RS00625	321	106	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	151354	152190	+					msrA		EGCR1_RS00630	837		old_locus_tag=EGCR1_00630
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	151354	152190	+	WP_114523890.1	WP_114523890.1		peptide-methionine (S)-S-oxide reductase MsrA	msrA		EGCR1_RS00630	837	278	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	152277	152471	+							EGCR1_RS00635	195		old_locus_tag=EGCR1_00635
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	152277	152471	+	WP_240318381.1	WP_240318381.1		hypothetical protein			EGCR1_RS00635	195	64	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	152607	153329	+							EGCR1_RS00640	723		old_locus_tag=EGCR1_00640
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	152607	153329	+	WP_114523891.1	WP_114523891.1		AAA family ATPase			EGCR1_RS00640	723	240	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	153411	154061	+							EGCR1_RS00645	651		old_locus_tag=EGCR1_00645
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	153411	154061	+	WP_114523892.1	WP_114523892.1		DUF998 domain-containing protein			EGCR1_RS00645	651	216	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	154087	154821	-							EGCR1_RS00650	735		old_locus_tag=EGCR1_00650
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	154087	154821	-	WP_010781836.1	WP_010781836.1		GntR family transcriptional regulator			EGCR1_RS00650	735	244	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	154969	155328	-							EGCR1_RS00655	360		old_locus_tag=EGCR1_00655
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	154969	155328	-	WP_010781835.1	WP_010781835.1		PTS glucitol/sorbitol transporter subunit IIA			EGCR1_RS00655	360	119	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	155505	156035	+							EGCR1_RS00660	531		old_locus_tag=EGCR1_00660
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	155505	156035	+	WP_114523893.1	WP_114523893.1		PTS glucitol/sorbitol transporter subunit IIC			EGCR1_RS00660	531	176	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	156082	157092	+							EGCR1_RS00665	1011		old_locus_tag=EGCR1_00665
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	156082	157092	+	WP_114523894.1	WP_114523894.1		PTS glucitol/sorbitol transporter subunit IIB			EGCR1_RS00665	1011	336	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	157111	157479	+							EGCR1_RS00670	369		old_locus_tag=EGCR1_00670
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	157111	157479	+	WP_010781832.1	WP_010781832.1		hypothetical protein			EGCR1_RS00670	369	122	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	157485	158960	+							EGCR1_RS00675	1476		old_locus_tag=EGCR1_00675
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	157485	158960	+	WP_114523895.1	WP_114523895.1		FGGY family carbohydrate kinase			EGCR1_RS00675	1476	491	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	158950	159624	+							EGCR1_RS00680	675		old_locus_tag=EGCR1_00680
CDS	with_protein	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	158950	159624	+	WP_114523896.1	WP_114523896.1		triose-phosphate isomerase			EGCR1_RS00680	675	224	
gene	protein_coding	GCF_003343305.1	Primary Assembly	chromosome		NZ_CP030932.1	159650	160483	+							EGCR1_RS00685	834		old_locus_tag=EGCR1_00685
