# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	72048	72227	+					rpmD	66496334	KU781_RS00375	180		old_locus_tag=KU781_00375
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	72048	72227	+	WP_002290455.1	WP_002290455.1		50S ribosomal protein L30	rpmD	66496334	KU781_RS00375	180	59	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	72271	72711	+					rplO	66496335	KU781_RS00380	441		old_locus_tag=KU781_00380
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	72271	72711	+	WP_002288687.1	WP_002288687.1		50S ribosomal protein L15	rplO	66496335	KU781_RS00380	441	146	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	72711	74006	+					secY	66496336	KU781_RS00385	1296		old_locus_tag=KU781_00385
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	72711	74006	+	WP_002288688.1	WP_002288688.1		preprotein translocase subunit SecY	secY	66496336	KU781_RS00385	1296	431	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	74068	74715	+						66496337	KU781_RS00390	648		old_locus_tag=KU781_00390
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	74068	74715	+	WP_002288690.1	WP_002288690.1		adenylate kinase		66496337	KU781_RS00390	648	215	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	74906	75124	+					infA	66496338	KU781_RS00395	219		old_locus_tag=KU781_00395
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	74906	75124	+	WP_002288695.1	WP_002288695.1		translation initiation factor IF-1	infA	66496338	KU781_RS00395	219	72	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	75157	75273	+					rpmJ	66496339	KU781_RS00400	117		old_locus_tag=KU781_00400
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	75157	75273	+	WP_002288710.1	WP_002288710.1		50S ribosomal protein L36	rpmJ	66496339	KU781_RS00400	117	38	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	75291	75656	+					rpsM	66496340	KU781_RS00405	366		old_locus_tag=KU781_00405
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	75291	75656	+	WP_002288713.1	WP_002288713.1		30S ribosomal protein S13	rpsM	66496340	KU781_RS00405	366	121	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	75684	76073	+					rpsK	66496341	KU781_RS00410	390		old_locus_tag=KU781_00410
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	75684	76073	+	WP_002288714.1	WP_002288714.1		30S ribosomal protein S11	rpsK	66496341	KU781_RS00410	390	129	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	76153	77091	+						66496342	KU781_RS00415	939		old_locus_tag=KU781_00415
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	76153	77091	+	WP_002288715.1	WP_002288715.1		DNA-directed RNA polymerase subunit alpha		66496342	KU781_RS00415	939	312	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	77119	77499	+					rplQ	66496343	KU781_RS00420	381		old_locus_tag=KU781_00420
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	77119	77499	+	WP_002288716.1	WP_002288716.1		50S ribosomal protein L17	rplQ	66496343	KU781_RS00420	381	126	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	77771	78610	+						66496344	KU781_RS00425	840		old_locus_tag=KU781_00425
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	77771	78610	+	WP_002290456.1	WP_002290456.1		energy-coupling factor ABC transporter ATP-binding protein		66496344	KU781_RS00425	840	279	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	78586	79455	+						66496345	KU781_RS00430	870		old_locus_tag=KU781_00430
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	78586	79455	+	WP_002329760.1	WP_002329760.1		energy-coupling factor ABC transporter ATP-binding protein		66496345	KU781_RS00430	870	289	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	79445	80242	+						66496346	KU781_RS00435	798		old_locus_tag=KU781_00435
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	79445	80242	+	WP_002315505.1	WP_002315505.1		energy-coupling factor transporter transmembrane protein EcfT		66496346	KU781_RS00435	798	265	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	80446	81192	+					truA	66496347	KU781_RS00440	747		old_locus_tag=KU781_00440
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	80446	81192	+	WP_002329759.1	WP_002329759.1		tRNA pseudouridine(38-40) synthase TruA	truA	66496347	KU781_RS00440	747	248	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	81525	84194	-						66496348	KU781_RS00445	2670		old_locus_tag=KU781_00445
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	81525	84194	-	WP_219273634.1	WP_219273634.1		YfhO family protein		66496348	KU781_RS00445	2670	889	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	84433	84621	-					rpmB	66496349	KU781_RS00450	189		old_locus_tag=KU781_00450
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	84433	84621	-	WP_002290463.1	WP_002290463.1		50S ribosomal protein L28	rpmB	66496349	KU781_RS00450	189	62	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	84891	85253	+						66496350	KU781_RS00455	363		old_locus_tag=KU781_00455
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	84891	85253	+	WP_002290464.1	WP_002290464.1		Asp23/Gls24 family envelope stress response protein		66496350	KU781_RS00455	363	120	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	85305	86987	+						66496351	KU781_RS00460	1683		old_locus_tag=KU781_00460
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	85305	86987	+	WP_002290465.1	WP_002290465.1		DAK2 domain-containing protein		66496351	KU781_RS00460	1683	560	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	87105	89141	+					recG	66496352	KU781_RS00465	2037		old_locus_tag=KU781_00465
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	87105	89141	+	WP_002329757.1	WP_002329757.1		ATP-dependent DNA helicase RecG	recG	66496352	KU781_RS00465	2037	678	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	89190	90191	+					plsX	66496353	KU781_RS00470	1002		old_locus_tag=KU781_00470
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	89190	90191	+	WP_002290467.1	WP_002290467.1		phosphate acyltransferase PlsX	plsX	66496353	KU781_RS00470	1002	333	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	90348	90554	+						66496354	KU781_RS00475	207		old_locus_tag=KU781_00475
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	90348	90554	+	WP_228840955.1	WP_228840955.1		acyl carrier protein		66496354	KU781_RS00475	207	68	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	90822	91826	+						66496355	KU781_RS00480	1005		old_locus_tag=KU781_00480
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	90822	91826	+	WP_002290472.1	WP_002290472.1		ABC transporter ATP-binding protein		66496355	KU781_RS00480	1005	334	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	91827	92771	+						66496356	KU781_RS00485	945		old_locus_tag=KU781_00485
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	91827	92771	+	WP_002309831.1	WP_002309831.1		ATP-binding cassette domain-containing protein		66496356	KU781_RS00485	945	314	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	92771	93733	+						66496357	KU781_RS00490	963		old_locus_tag=KU781_00490
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	92771	93733	+	WP_002290474.1	WP_002290474.1		ABC transporter permease		66496357	KU781_RS00490	963	320	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	93760	94674	+						66496358	KU781_RS00495	915		old_locus_tag=KU781_00495
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	93760	94674	+	WP_002290475.1	WP_002290475.1		ABC transporter permease		66496358	KU781_RS00495	915	304	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	94701	96482	+						66496359	KU781_RS00500	1782		old_locus_tag=KU781_00500
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	94701	96482	+	WP_002290476.1	WP_002290476.1		oligopeptide ABC transporter substrate-binding protein		66496359	KU781_RS00500	1782	593	
gene	pseudogene	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	97255	97497	+						66496360	KU781_RS00505	243		partial;pseudo;old_locus_tag=KU781_00505
CDS	without_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	97255	97497	+				ATP-binding cassette domain-containing protein		66496360	KU781_RS00505	243		partial;pseudo
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	98032	98718	+					rnc	66496361	KU781_RS00510	687		old_locus_tag=KU781_00510
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	98032	98718	+	WP_002287896.1	WP_002287896.1		ribonuclease III	rnc	66496361	KU781_RS00510	687	228	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	98738	102319	+					smc	66496362	KU781_RS00515	3582		old_locus_tag=KU781_00515
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	98738	102319	+	WP_002312355.1	WP_002312355.1		chromosome segregation protein SMC	smc	66496362	KU781_RS00515	3582	1193	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	102327	103136	+						66496363	KU781_RS00520	810		old_locus_tag=KU781_00520
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	102327	103136	+	WP_002329755.1	WP_002329755.1		Cof-type HAD-IIB family hydrolase		66496363	KU781_RS00520	810	269	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	103148	104146	+					ftsY	66496364	KU781_RS00525	999		old_locus_tag=KU781_00525
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	103148	104146	+	WP_002329754.1	WP_002329754.1		signal recognition particle-docking protein FtsY	ftsY	66496364	KU781_RS00525	999	332	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	104333	106600	+					gshAB	66496365	KU781_RS00530	2268		old_locus_tag=KU781_00530
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	104333	106600	+	WP_002329753.1	WP_002329753.1		bifunctional glutamate--cysteine ligase GshA/glutathione synthetase GshB	gshAB	66496365	KU781_RS00530	2268	755	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	106688	107140	-						66496366	KU781_RS00535	453		old_locus_tag=KU781_00535
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	106688	107140	-	WP_002316567.1	WP_002316567.1		YueI family protein		66496366	KU781_RS00535	453	150	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	107290	108240	+						66496367	KU781_RS00540	951		old_locus_tag=KU781_00540
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	107290	108240	+	WP_002309823.1	WP_002309823.1		iron chelate uptake ABC transporter family permease subunit		66496367	KU781_RS00540	951	316	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	108233	109192	+						66496368	KU781_RS00545	960		old_locus_tag=KU781_00545
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	108233	109192	+	WP_002329752.1	WP_002329752.1		iron chelate uptake ABC transporter family permease subunit		66496368	KU781_RS00545	960	319	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	109189	109944	+						66496369	KU781_RS00550	756		old_locus_tag=KU781_00550
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	109189	109944	+	WP_002312363.1	WP_002312363.1		ATP-binding cassette domain-containing protein		66496369	KU781_RS00550	756	251	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	109967	110917	+						66496370	KU781_RS00555	951		old_locus_tag=KU781_00555
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	109967	110917	+	WP_002329751.1	WP_002329751.1		siderophore ABC transporter substrate-binding protein		66496370	KU781_RS00555	951	316	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	111057	111353	-						66496371	KU781_RS00560	297		old_locus_tag=KU781_00560
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	111057	111353	-	WP_002290488.1	WP_002290488.1		hypothetical protein		66496371	KU781_RS00560	297	98	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	111583	112164	+						66496372	KU781_RS00565	582		old_locus_tag=KU781_00565
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	111583	112164	+	WP_002312367.1	WP_002312367.1		GNAT family N-acetyltransferase		66496372	KU781_RS00565	582	193	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	112228	112584	+						66496373	KU781_RS00570	357		old_locus_tag=KU781_00570
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	112228	112584	+	WP_002287910.1	WP_002287910.1		iron-sulfur cluster biosynthesis family protein		66496373	KU781_RS00570	357	118	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	112594	113493	+						66496374	KU781_RS00575	900		old_locus_tag=KU781_00575
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	112594	113493	+	WP_002313946.1	WP_002313946.1		metallophosphoesterase		66496374	KU781_RS00575	900	299	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	113641	114426	-						66496375	KU781_RS00580	786		old_locus_tag=KU781_00580
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	113641	114426	-	WP_002329750.1	WP_002329750.1		DeoR/GlpR family DNA-binding transcription regulator		66496375	KU781_RS00580	786	261	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	114601	114912	+						66496376	KU781_RS00585	312		old_locus_tag=KU781_00585
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	114601	114912	+	WP_002309816.1	WP_002309816.1		PTS lactose/cellobiose transporter subunit IIA		66496376	KU781_RS00585	312	103	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	114928	116589	+						66496377	KU781_RS00590	1662		old_locus_tag=KU781_00590
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	114928	116589	+	WP_002329749.1	WP_002329749.1		lactose-specific PTS transporter subunit EIIC		66496377	KU781_RS00590	1662	553	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	116601	118004	+					lacG	66496378	KU781_RS00595	1404		old_locus_tag=KU781_00595
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	116601	118004	+	WP_002312373.1	WP_002312373.1		6-phospho-beta-galactosidase	lacG	66496378	KU781_RS00595	1404	467	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	118022	118450	+					lacA	66496379	KU781_RS00600	429		old_locus_tag=KU781_00600
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	118022	118450	+	WP_002312375.1	WP_002312375.1		galactose-6-phosphate isomerase subunit LacA	lacA	66496379	KU781_RS00600	429	142	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	118464	118994	+					lacB	66496380	KU781_RS00605	531		old_locus_tag=KU781_00605
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	118464	118994	+	WP_002329748.1	WP_002329748.1		galactose-6-phosphate isomerase subunit LacB	lacB	66496380	KU781_RS00605	531	176	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	118991	119917	+					lacC	66496381	KU781_RS00610	927		old_locus_tag=KU781_00610
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	118991	119917	+	WP_002309811.1	WP_002309811.1		tagatose-6-phosphate kinase	lacC	66496381	KU781_RS00610	927	308	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	119930	120907	+					lacD	66496382	KU781_RS00615	978		old_locus_tag=KU781_00615
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	119930	120907	+	WP_142666962.1	WP_142666962.1		tagatose-bisphosphate aldolase	lacD	66496382	KU781_RS00615	978	325	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	121446	122171	+						66496383	KU781_RS00620	726		old_locus_tag=KU781_00620
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	121446	122171	+	WP_025476944.1	WP_025476944.1		WxL domain-containing protein		66496383	KU781_RS00620	726	241	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	122318	124345	+						66496384	KU781_RS00625	2028		old_locus_tag=KU781_00625
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	122318	124345	+	WP_002329746.1	WP_002329746.1		MucBP domain-containing protein		66496384	KU781_RS00625	2028	675	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	124466	125563	+						66496385	KU781_RS00630	1098		old_locus_tag=KU781_00630
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	124466	125563	+	WP_029680886.1	WP_029680886.1		DUF916 and DUF3324 domain-containing protein		66496385	KU781_RS00630	1098	365	
gene	pseudogene	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	126120	126254	+						71775683	KU781_RS13265	135		partial;pseudo
CDS	without_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	126120	126254	+				helix-turn-helix domain-containing protein		71775683	KU781_RS13265	135		partial;pseudo
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	126378	127292	+						71775684	KU781_RS13270	915		
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	126378	127292	+	WP_002309805.1	WP_002309805.1		hypothetical protein		71775684	KU781_RS13270	915	304	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	127385	128119	-						66496387	KU781_RS00640	735		old_locus_tag=KU781_00640
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	127385	128119	-	WP_002290500.1	WP_002290500.1		aquaporin family protein		66496387	KU781_RS00640	735	244	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	128448	128858	+						66496388	KU781_RS00645	411		old_locus_tag=KU781_00645
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	128448	128858	+	WP_002312390.1	WP_002312390.1		CidA/LrgA family protein		66496388	KU781_RS00645	411	136	
gene	protein_coding	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	128851	129552	+						66496389	KU781_RS00650	702		old_locus_tag=KU781_00650
CDS	with_protein	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	128851	129552	+	WP_002309803.1	WP_002309803.1		LrgB family protein		66496389	KU781_RS00650	702	233	
gene	pseudogene	GCF_019343125.1	Primary Assembly	chromosome		NZ_CP079880.1	129552	131132	+						66496390	KU781_RS00655	1581		pseudo;old_locus_tag=KU781_00655
