# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	77580	78236	+					rpsC	66453081	E6A31_RS00365	657		old_locus_tag=E6A31_00380
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	77580	78236	+	WP_002288659.1	WP_002288659.1		30S ribosomal protein S3	rpsC	66453081	E6A31_RS00365	657	218	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	78239	78673	+					rplP	66453082	E6A31_RS00370	435		old_locus_tag=E6A31_00385
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	78239	78673	+	WP_002288661.1	WP_002288661.1		50S ribosomal protein L16	rplP	66453082	E6A31_RS00370	435	144	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	78663	78851	+					rpmC	66453083	E6A31_RS00375	189		old_locus_tag=E6A31_00390
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	78663	78851	+	WP_002288664.1	WP_002288664.1		50S ribosomal protein L29	rpmC	66453083	E6A31_RS00375	189	62	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	78876	79142	+					rpsQ	66453084	E6A31_RS00380	267		old_locus_tag=E6A31_00395
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	78876	79142	+	WP_002288668.1	WP_002288668.1		30S ribosomal protein S17	rpsQ	66453084	E6A31_RS00380	267	88	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	79200	79568	+					rplN	66453085	E6A31_RS00385	369		old_locus_tag=E6A31_00400
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	79200	79568	+	WP_002288669.1	WP_002288669.1		50S ribosomal protein L14	rplN	66453085	E6A31_RS00385	369	122	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	79605	79913	+					rplX	66453086	E6A31_RS00390	309		old_locus_tag=E6A31_00405
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	79605	79913	+	WP_002288670.1	WP_002288670.1		50S ribosomal protein L24	rplX	66453086	E6A31_RS00390	309	102	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	79941	80480	+					rplE	66453087	E6A31_RS00395	540		old_locus_tag=E6A31_00410
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	79941	80480	+	WP_002288671.1	WP_002288671.1		50S ribosomal protein L5	rplE	66453087	E6A31_RS00395	540	179	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	80499	80684	+						66453088	E6A31_RS00400	186		old_locus_tag=E6A31_00415
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	80499	80684	+	WP_002288673.1	WP_002288673.1		type Z 30S ribosomal protein S14		66453088	E6A31_RS00400	186	61	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	80720	81118	+					rpsH	66453089	E6A31_RS00405	399		old_locus_tag=E6A31_00420
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	80720	81118	+	WP_002288675.1	WP_002288675.1		30S ribosomal protein S8	rpsH	66453089	E6A31_RS00405	399	132	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	81150	81686	+					rplF	66453090	E6A31_RS00410	537		old_locus_tag=E6A31_00425
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	81150	81686	+	WP_002288677.1	WP_002288677.1		50S ribosomal protein L6	rplF	66453090	E6A31_RS00410	537	178	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	81847	82203	+					rplR	66453091	E6A31_RS00415	357		old_locus_tag=E6A31_00430
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	81847	82203	+	WP_002288679.1	WP_002288679.1		50S ribosomal protein L18	rplR	66453091	E6A31_RS00415	357	118	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	82224	82724	+					rpsE	66453092	E6A31_RS00420	501		old_locus_tag=E6A31_00435
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	82224	82724	+	WP_002288681.1	WP_002288681.1		30S ribosomal protein S5	rpsE	66453092	E6A31_RS00420	501	166	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	82739	82918	+					rpmD	66453093	E6A31_RS00425	180		old_locus_tag=E6A31_00440
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	82739	82918	+	WP_002288686.1	WP_002288686.1		50S ribosomal protein L30	rpmD	66453093	E6A31_RS00425	180	59	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	82962	83402	+					rplO	66453094	E6A31_RS00430	441		old_locus_tag=E6A31_00445
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	82962	83402	+	WP_002288687.1	WP_002288687.1		50S ribosomal protein L15	rplO	66453094	E6A31_RS00430	441	146	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	83402	84697	+					secY	66453095	E6A31_RS00435	1296		old_locus_tag=E6A31_00450
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	83402	84697	+	WP_002288688.1	WP_002288688.1		preprotein translocase subunit SecY	secY	66453095	E6A31_RS00435	1296	431	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	84759	85406	+						66453096	E6A31_RS00440	648		old_locus_tag=E6A31_00455
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	84759	85406	+	WP_002288690.1	WP_002288690.1		adenylate kinase		66453096	E6A31_RS00440	648	215	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	85597	85815	+					infA	66453097	E6A31_RS00445	219		old_locus_tag=E6A31_00460
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	85597	85815	+	WP_002288695.1	WP_002288695.1		translation initiation factor IF-1	infA	66453097	E6A31_RS00445	219	72	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	85848	85964	+					rpmJ	66453098	E6A31_RS00450	117		old_locus_tag=E6A31_00465
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	85848	85964	+	WP_002288710.1	WP_002288710.1		50S ribosomal protein L36	rpmJ	66453098	E6A31_RS00450	117	38	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	85982	86347	+					rpsM	66453099	E6A31_RS00455	366		old_locus_tag=E6A31_00470
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	85982	86347	+	WP_002288713.1	WP_002288713.1		30S ribosomal protein S13	rpsM	66453099	E6A31_RS00455	366	121	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	86375	86764	+					rpsK	66453100	E6A31_RS00460	390		old_locus_tag=E6A31_00475
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	86375	86764	+	WP_002288714.1	WP_002288714.1		30S ribosomal protein S11	rpsK	66453100	E6A31_RS00460	390	129	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	86844	87782	+						66453101	E6A31_RS00465	939		old_locus_tag=E6A31_00480
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	86844	87782	+	WP_002288715.1	WP_002288715.1		DNA-directed RNA polymerase subunit alpha		66453101	E6A31_RS00465	939	312	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	87810	88190	+					rplQ	66453102	E6A31_RS00470	381		old_locus_tag=E6A31_00485
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	87810	88190	+	WP_002288716.1	WP_002288716.1		50S ribosomal protein L17	rplQ	66453102	E6A31_RS00470	381	126	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	88462	89301	+						66453103	E6A31_RS00475	840		old_locus_tag=E6A31_00490
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	88462	89301	+	WP_002288720.1	WP_002288720.1		energy-coupling factor ABC transporter ATP-binding protein		66453103	E6A31_RS00475	840	279	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	89277	90146	+						66453104	E6A31_RS00480	870		old_locus_tag=E6A31_00495
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	89277	90146	+	WP_002288722.1	WP_002288722.1		energy-coupling factor ABC transporter ATP-binding protein		66453104	E6A31_RS00480	870	289	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	90136	90933	+						66453105	E6A31_RS00485	798		old_locus_tag=E6A31_00500
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	90136	90933	+	WP_002288724.1	WP_002288724.1		energy-coupling factor transporter transmembrane protein EcfT		66453105	E6A31_RS00485	798	265	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	91136	91882	+					truA	66453106	E6A31_RS00490	747		old_locus_tag=E6A31_00505
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	91136	91882	+	WP_002288727.1	WP_002288727.1		tRNA pseudouridine(38-40) synthase TruA	truA	66453106	E6A31_RS00490	747	248	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	92337	95006	-						66453107	E6A31_RS00495	2670		old_locus_tag=E6A31_00510
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	92337	95006	-	WP_002288728.1	WP_002288728.1		YfhO family protein		66453107	E6A31_RS00495	2670	889	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	95244	95432	-					rpmB	66453108	E6A31_RS00500	189		old_locus_tag=E6A31_00515
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	95244	95432	-	WP_002290463.1	WP_002290463.1		50S ribosomal protein L28	rpmB	66453108	E6A31_RS00500	189	62	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	95702	96064	+						66453109	E6A31_RS00505	363		old_locus_tag=E6A31_00525
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	95702	96064	+	WP_002294298.1	WP_002294298.1		Asp23/Gls24 family envelope stress response protein		66453109	E6A31_RS00505	363	120	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	96116	97798	+						66453110	E6A31_RS00510	1683		old_locus_tag=E6A31_00530
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	96116	97798	+	WP_002289723.1	WP_002289723.1		DAK2 domain-containing protein		66453110	E6A31_RS00510	1683	560	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	97915	99951	+					recG	66453111	E6A31_RS00515	2037		old_locus_tag=E6A31_00535
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	97915	99951	+	WP_002289722.1	WP_002289722.1		ATP-dependent DNA helicase RecG	recG	66453111	E6A31_RS00515	2037	678	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	100000	101001	+					plsX	66453112	E6A31_RS00520	1002		old_locus_tag=E6A31_00540
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	100000	101001	+	WP_002289721.1	WP_002289721.1		phosphate acyltransferase PlsX	plsX	66453112	E6A31_RS00520	1002	333	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	101159	101365	+					acpP	66453113	E6A31_RS00525	207		old_locus_tag=E6A31_00545
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	101159	101365	+	WP_228780297.1	WP_228780297.1		acyl carrier protein	acpP	66453113	E6A31_RS00525	207	68	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	101633	102637	+						66453114	E6A31_RS00530	1005		old_locus_tag=E6A31_00550
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	101633	102637	+	WP_002287889.1	WP_002287889.1		ABC transporter ATP-binding protein		66453114	E6A31_RS00530	1005	334	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	102638	103582	+						66453115	E6A31_RS00535	945		old_locus_tag=E6A31_00555
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	102638	103582	+	WP_002287891.1	WP_002287891.1		ATP-binding cassette domain-containing protein		66453115	E6A31_RS00535	945	314	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	103582	104544	+						66453116	E6A31_RS00540	963		old_locus_tag=E6A31_00560
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	103582	104544	+	WP_002287892.1	WP_002287892.1		ABC transporter permease		66453116	E6A31_RS00540	963	320	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	104571	105485	+						66453117	E6A31_RS00545	915		old_locus_tag=E6A31_00565
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	104571	105485	+	WP_002287893.1	WP_002287893.1		ABC transporter permease		66453117	E6A31_RS00545	915	304	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	105511	107292	+						66453118	E6A31_RS00550	1782		old_locus_tag=E6A31_00570
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	105511	107292	+	WP_002287894.1	WP_002287894.1		oligopeptide ABC transporter substrate-binding protein		66453118	E6A31_RS00550	1782	593	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	107640	108326	+					rnc	66453119	E6A31_RS00555	687		old_locus_tag=E6A31_00575
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	107640	108326	+	WP_002287896.1	WP_002287896.1		ribonuclease III	rnc	66453119	E6A31_RS00555	687	228	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	108346	111927	+					smc	66453120	E6A31_RS00560	3582		old_locus_tag=E6A31_00580
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	108346	111927	+	WP_002296872.1	WP_002296872.1		chromosome segregation protein SMC	smc	66453120	E6A31_RS00560	3582	1193	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	111936	112745	+						66453121	E6A31_RS00565	810		old_locus_tag=E6A31_00585
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	111936	112745	+	WP_002287898.1	WP_002287898.1		Cof-type HAD-IIB family hydrolase		66453121	E6A31_RS00565	810	269	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	112756	113754	+					ftsY	66453122	E6A31_RS00570	999		old_locus_tag=E6A31_00590
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	112756	113754	+	WP_002287900.1	WP_002287900.1		signal recognition particle-docking protein FtsY	ftsY	66453122	E6A31_RS00570	999	332	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	113941	116208	+					gshAB	66453123	E6A31_RS00575	2268		old_locus_tag=E6A31_00595
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	113941	116208	+	WP_002287901.1	WP_002287901.1		bifunctional glutamate--cysteine ligase GshA/glutathione synthetase GshB	gshAB	66453123	E6A31_RS00575	2268	755	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	116297	116749	-						66453124	E6A31_RS00580	453		old_locus_tag=E6A31_00600
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	116297	116749	-	WP_002287902.1	WP_002287902.1		YueI family protein		66453124	E6A31_RS00580	453	150	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	116899	117849	+						66453125	E6A31_RS00585	951		old_locus_tag=E6A31_00605
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	116899	117849	+	WP_002287905.1	WP_002287905.1		iron chelate uptake ABC transporter family permease subunit		66453125	E6A31_RS00585	951	316	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	117842	118801	+						66453126	E6A31_RS00590	960		old_locus_tag=E6A31_00610
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	117842	118801	+	WP_002287906.1	WP_002287906.1		iron chelate uptake ABC transporter family permease subunit		66453126	E6A31_RS00590	960	319	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	118798	119553	+						66453127	E6A31_RS00595	756		old_locus_tag=E6A31_00615
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	118798	119553	+	WP_002287907.1	WP_002287907.1		ATP-binding cassette domain-containing protein		66453127	E6A31_RS00595	756	251	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	119576	120529	+						66453128	E6A31_RS00600	954		old_locus_tag=E6A31_00620
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	119576	120529	+	WP_002287908.1	WP_002287908.1		siderophore ABC transporter substrate-binding protein		66453128	E6A31_RS00600	954	317	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	121173	121469	-						66453129	E6A31_RS00605	297		old_locus_tag=E6A31_00625
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	121173	121469	-	WP_002287909.1	WP_002287909.1		phenylalanyl-tRNA synthetase subunit alpha		66453129	E6A31_RS00605	297	98	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	121824	122180	+						66453130	E6A31_RS00610	357		old_locus_tag=E6A31_00630
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	121824	122180	+	WP_002287910.1	WP_002287910.1		iron-sulfur cluster biosynthesis family protein		66453130	E6A31_RS00610	357	118	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	122190	123089	+						66453131	E6A31_RS00615	900		old_locus_tag=E6A31_00635
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	122190	123089	+	WP_002287911.1	WP_002287911.1		metallophosphoesterase		66453131	E6A31_RS00615	900	299	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	123609	124337	+						66453132	E6A31_RS00620	729		old_locus_tag=E6A31_00640
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	123609	124337	+	WP_002326833.1	WP_002326833.1		WxL domain-containing protein		66453132	E6A31_RS00620	729	242	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	124482	126509	+						66453133	E6A31_RS00625	2028		old_locus_tag=E6A31_00645
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	124482	126509	+	WP_002287913.1	WP_002287913.1		MucBP domain-containing protein		66453133	E6A31_RS00625	2028	675	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	126617	127714	+						66453134	E6A31_RS00630	1098		old_locus_tag=E6A31_00650
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	126617	127714	+	WP_002311353.1	WP_002311353.1		DUF916 and DUF3324 domain-containing protein		66453134	E6A31_RS00630	1098	365	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	128021	128479	+						66453135	E6A31_RS00635	459		old_locus_tag=E6A31_00655
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	128021	128479	+	WP_002287917.1	WP_002287917.1		helix-turn-helix domain-containing protein		66453135	E6A31_RS00635	459	152	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	128577	129755	+						66453136	E6A31_RS00640	1179		old_locus_tag=E6A31_00660
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	128577	129755	+	WP_000997695.1	WP_000997695.1		IS256-like element ISEf1 family transposase		66453136	E6A31_RS00640	1179	392	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	129922	130836	+						66453137	E6A31_RS00645	915		old_locus_tag=E6A31_00665
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	129922	130836	+	WP_002296253.1	WP_002296253.1		hypothetical protein		66453137	E6A31_RS00645	915	304	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	130890	131843	-						66453138	E6A31_RS00650	954		old_locus_tag=E6A31_00670
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	130890	131843	-	WP_000222572.1	WP_000222572.1		IS30 family transposase		66453138	E6A31_RS00650	954	317	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	131996	132730	-						66453139	E6A31_RS00655	735		old_locus_tag=E6A31_00675
