# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	73304	75028	+	WP_218256306.1	WP_218256306.1		ABC transporter permease/substrate binding protein		67038572	J9537_RS00370	1725	574	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	75347	77290	+						67038573	J9537_RS00375	1944		old_locus_tag=J9537_00375
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	75347	77290	+	WP_218256307.1	WP_218256307.1		BglG family transcription antiterminator		67038573	J9537_RS00375	1944	647	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	77291	77764	+						67038574	J9537_RS00380	474		old_locus_tag=J9537_00380
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	77291	77764	+	WP_218256308.1	WP_218256308.1		PTS sugar transporter subunit IIA		67038574	J9537_RS00380	474	157	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	77778	78062	+						67038575	J9537_RS00385	285		old_locus_tag=J9537_00385
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	77778	78062	+	WP_010747343.1	WP_010747343.1		PTS sugar transporter subunit IIB		67038575	J9537_RS00385	285	94	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	78101	79474	+						67038576	J9537_RS00390	1374		old_locus_tag=J9537_00390
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	78101	79474	+	WP_010747342.1	WP_010747342.1		PTS sugar transporter subunit IIC		67038576	J9537_RS00390	1374	457	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	79504	80010	+						67038577	J9537_RS00395	507		old_locus_tag=J9537_00395
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	79504	80010	+	WP_010747341.1	WP_010747341.1		hypothetical protein		67038577	J9537_RS00395	507	168	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	80010	80657	+						67038578	J9537_RS00400	648		old_locus_tag=J9537_00400
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	80010	80657	+	WP_218256309.1	WP_218256309.1		class II aldolase/adducin family protein		67038578	J9537_RS00400	648	215	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	80839	82410	+						67038579	J9537_RS00405	1572		old_locus_tag=J9537_00405
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	80839	82410	+	WP_218256310.1	WP_218256310.1		IS1182 family transposase		67038579	J9537_RS00405	1572	523	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	82507	83538	-						67038580	J9537_RS00410	1032		old_locus_tag=J9537_00410
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	82507	83538	-	WP_218256311.1	WP_218256311.1		zinc-binding dehydrogenase		67038580	J9537_RS00410	1032	343	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	83727	85868	+						67038581	J9537_RS00415	2142		old_locus_tag=J9537_00415
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	83727	85868	+	WP_218256312.1	WP_218256312.1		BglG family transcription antiterminator		67038581	J9537_RS00415	2142	713	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	85861	86325	+						67038582	J9537_RS00420	465		old_locus_tag=J9537_00420
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	85861	86325	+	WP_218256313.1	WP_218256313.1		PTS sugar transporter subunit IIA		67038582	J9537_RS00420	465	154	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	86347	87759	+						67038583	J9537_RS00425	1413		old_locus_tag=J9537_00425
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	86347	87759	+	WP_218256314.1	WP_218256314.1		PTS galactitol transporter subunit IIC		67038583	J9537_RS00425	1413	470	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	87752	88030	+						67038584	J9537_RS00430	279		old_locus_tag=J9537_00430
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	87752	88030	+	WP_010747335.1	WP_010747335.1		PTS sugar transporter subunit IIB		67038584	J9537_RS00430	279	92	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	88129	88866	+						67038585	J9537_RS00435	738		old_locus_tag=J9537_00435
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	88129	88866	+	WP_218256315.1	WP_218256315.1		SDR family oxidoreductase		67038585	J9537_RS00435	738	245	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	88877	89149	+						67038586	J9537_RS00440	273		old_locus_tag=J9537_00440
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	88877	89149	+	WP_218256316.1	WP_218256316.1		hypothetical protein		67038586	J9537_RS00440	273	90	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	89786	90742	+						67038587	J9537_RS00445	957		old_locus_tag=J9537_00445
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	89786	90742	+	WP_010747332.1	WP_010747332.1		sugar-binding transcriptional regulator		67038587	J9537_RS00445	957	318	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	90759	91763	+						67038588	J9537_RS00450	1005		old_locus_tag=J9537_00450
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	90759	91763	+	WP_010747331.1	WP_010747331.1		thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha		67038588	J9537_RS00450	1005	334	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	91786	92763	+						67038589	J9537_RS00455	978		old_locus_tag=J9537_00455
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	91786	92763	+	WP_010747330.1	WP_010747330.1		alpha-ketoacid dehydrogenase subunit beta		67038589	J9537_RS00455	978	325	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	92776	93990	+						67038590	J9537_RS00460	1215		old_locus_tag=J9537_00460
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	92776	93990	+	WP_218256317.1	WP_218256317.1		2-oxo acid dehydrogenase subunit E2		67038590	J9537_RS00460	1215	404	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	94003	95394	+					lpdA	67038591	J9537_RS00465	1392		old_locus_tag=J9537_00465
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	94003	95394	+	WP_218256318.1	WP_218256318.1		dihydrolipoyl dehydrogenase	lpdA	67038591	J9537_RS00465	1392	463	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	95437	96249	-					proC	67038592	J9537_RS00470	813		old_locus_tag=J9537_00470
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	95437	96249	-	WP_218256319.1	WP_218256319.1		pyrroline-5-carboxylate reductase	proC	67038592	J9537_RS00470	813	270	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	96428	97381	+						67038593	J9537_RS00475	954		old_locus_tag=J9537_00475
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	96428	97381	+	WP_218256320.1	WP_218256320.1		AraC family transcriptional regulator		67038593	J9537_RS00475	954	317	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	97381	97689	+						67038594	J9537_RS00480	309		old_locus_tag=J9537_00480
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	97381	97689	+	WP_010747325.1	WP_010747325.1		hypothetical protein		67038594	J9537_RS00480	309	102	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	97764	98114	+						67038595	J9537_RS00485	351		old_locus_tag=J9537_00485
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	97764	98114	+	WP_218256321.1	WP_218256321.1		DUF1801 domain-containing protein		67038595	J9537_RS00485	351	116	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	98107	98472	+						67038596	J9537_RS00490	366		old_locus_tag=J9537_00490
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	98107	98472	+	WP_218256322.1	WP_218256322.1		VOC family protein		67038596	J9537_RS00490	366	121	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	98659	99549	+						67038597	J9537_RS00495	891		old_locus_tag=J9537_00495
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	98659	99549	+	WP_218256323.1	WP_218256323.1		TSUP family transporter		67038597	J9537_RS00495	891	296	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	99641	101215	+						67038598	J9537_RS00500	1575		old_locus_tag=J9537_00500
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	99641	101215	+	WP_245001264.1	WP_245001264.1		hypothetical protein		67038598	J9537_RS00500	1575	524	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	101281	101691	+					arr	67038599	J9537_RS00505	411		old_locus_tag=J9537_00505
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	101281	101691	+	WP_218256324.1	WP_218256324.1		NAD(+)--rifampin ADP-ribosyltransferase	arr	67038599	J9537_RS00505	411	136	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	101729	102697	-						67038600	J9537_RS00510	969		old_locus_tag=J9537_00510
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	101729	102697	-	WP_218256325.1	WP_218256325.1		siderophore ABC transporter substrate-binding protein		67038600	J9537_RS00510	969	322	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	102763	103521	-						67038601	J9537_RS00515	759		old_locus_tag=J9537_00515
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	102763	103521	-	WP_218256326.1	WP_218256326.1		ATP-binding cassette domain-containing protein		67038601	J9537_RS00515	759	252	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	103518	104486	-						67038602	J9537_RS00520	969		old_locus_tag=J9537_00520
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	103518	104486	-	WP_218256327.1	WP_218256327.1		iron chelate uptake ABC transporter family permease subunit		67038602	J9537_RS00520	969	322	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	104483	105430	-						67038603	J9537_RS00525	948		old_locus_tag=J9537_00525
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	104483	105430	-	WP_245001265.1	WP_245001265.1		iron chelate uptake ABC transporter family permease subunit		67038603	J9537_RS00525	948	315	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	105698	105898	-						67038604	J9537_RS00530	201		old_locus_tag=J9537_00530
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	105698	105898	-	WP_010747315.1	WP_010747315.1		DUF4177 domain-containing protein		67038604	J9537_RS00530	201	66	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	106034	106399	-						67038605	J9537_RS00535	366		old_locus_tag=J9537_00535
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	106034	106399	-	WP_218256329.1	WP_218256329.1		MerR family transcriptional regulator		67038605	J9537_RS00535	366	121	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	106499	106876	+						67038606	J9537_RS00540	378		old_locus_tag=J9537_00540
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	106499	106876	+	WP_218256330.1	WP_218256330.1		carboxymuconolactone decarboxylase family protein		67038606	J9537_RS00540	378	125	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	106984	107751	+						67038607	J9537_RS00545	768		old_locus_tag=J9537_00545
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	106984	107751	+	WP_010747312.1	WP_010747312.1		SDR family oxidoreductase		67038607	J9537_RS00545	768	255	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	107901	109445	+						67038608	J9537_RS00550	1545		old_locus_tag=J9537_00550
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	107901	109445	+	WP_218256331.1	WP_218256331.1		zinc-ribbon domain-containing protein		67038608	J9537_RS00550	1545	514	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	109587	111251	+						67038609	J9537_RS00555	1665		old_locus_tag=J9537_00555
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	109587	111251	+	WP_218256332.1	WP_218256332.1		SWIM zinc finger family protein		67038609	J9537_RS00555	1665	554	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	111335	112342	-						67038610	J9537_RS00560	1008		old_locus_tag=J9537_00560
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	111335	112342	-	WP_218256333.1	WP_218256333.1		thermonuclease family protein		67038610	J9537_RS00560	1008	335	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	112650	113732	+						67038611	J9537_RS00565	1083		old_locus_tag=J9537_00565
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	112650	113732	+	WP_218256334.1	WP_218256334.1		glycosyltransferase family 1 protein		67038611	J9537_RS00565	1083	360	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	114585	114878	+						67038612	J9537_RS00570	294		old_locus_tag=J9537_00570
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	114585	114878	+	WP_245001266.1	WP_245001266.1		hypothetical protein		67038612	J9537_RS00570	294	97	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	114966	115790	+						67038613	J9537_RS00575	825		old_locus_tag=J9537_00575
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	114966	115790	+	WP_218256335.1	WP_218256335.1		hypothetical protein		67038613	J9537_RS00575	825	274	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	116245	116769	-						67038614	J9537_RS00580	525		old_locus_tag=J9537_00580
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	116245	116769	-	WP_245001267.1	WP_245001267.1		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase		67038614	J9537_RS00580	525	174	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	116721	116906	-						71776598	J9537_RS20565	186		
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	116721	116906	-	WP_245001268.1	WP_245001268.1		hypothetical protein		71776598	J9537_RS20565	186	61	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	117324	118025	+						67038615	J9537_RS00585	702		old_locus_tag=J9537_00585
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	117324	118025	+	WP_218256336.1	WP_218256336.1		response regulator transcription factor		67038615	J9537_RS00585	702	233	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	118029	118934	+						67038616	J9537_RS00590	906		old_locus_tag=J9537_00590
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	118029	118934	+	WP_218256337.1	WP_218256337.1		HAMP domain-containing histidine kinase		67038616	J9537_RS00590	906	301	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	119013	119933	+						67038617	J9537_RS00595	921		old_locus_tag=J9537_00595
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	119013	119933	+	WP_218256338.1	WP_218256338.1		ABC transporter ATP-binding protein		67038617	J9537_RS00595	921	306	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	119917	120651	+						67038618	J9537_RS00600	735		old_locus_tag=J9537_00600
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	119917	120651	+	WP_245001269.1	WP_245001269.1		ABC transporter permease		67038618	J9537_RS00600	735	244	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	120850	121233	+						67038619	J9537_RS00605	384		old_locus_tag=J9537_00605
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	120850	121233	+	WP_218256340.1	WP_218256340.1		MmcQ/YjbR family DNA-binding protein		67038619	J9537_RS00605	384	127	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	121252	121545	-						67038620	J9537_RS00610	294		old_locus_tag=J9537_00610
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	121252	121545	-	WP_218256341.1	WP_218256341.1		hypothetical protein		67038620	J9537_RS00610	294	97	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	121737	122576	+						67038621	J9537_RS00615	840		old_locus_tag=J9537_00615
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	121737	122576	+	WP_218257299.1	WP_218257299.1		aldo/keto reductase		67038621	J9537_RS00615	840	279	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	122737	123054	+						67038622	J9537_RS00620	318		old_locus_tag=J9537_00620
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	122737	123054	+	WP_218256342.1	WP_218256342.1		hypothetical protein		67038622	J9537_RS00620	318	105	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	123101	123745	-						67038623	J9537_RS00625	645		old_locus_tag=J9537_00625
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	123101	123745	-	WP_010747288.1	WP_010747288.1		ABC-2 transporter permease		67038623	J9537_RS00625	645	214	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	123735	124484	-						67038624	J9537_RS00630	750		old_locus_tag=J9537_00630
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	123735	124484	-	WP_218257300.1	WP_218257300.1		ABC transporter ATP-binding protein		67038624	J9537_RS00630	750	249	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	124481	124945	-						67038625	J9537_RS00635	465		old_locus_tag=J9537_00635
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	124481	124945	-	WP_218256343.1	WP_218256343.1		helix-turn-helix domain-containing protein		67038625	J9537_RS00635	465	154	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	125129	125641	+						67038626	J9537_RS00640	513		old_locus_tag=J9537_00640
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	125129	125641	+	WP_218256344.1	WP_218256344.1		hypothetical protein		67038626	J9537_RS00640	513	170	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	125631	126935	+						67038627	J9537_RS00645	1305		old_locus_tag=J9537_00645
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	125631	126935	+	WP_218256345.1	WP_218256345.1		glycosyltransferase		67038627	J9537_RS00645	1305	434	
gene	protein_coding	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	127109	128431	+						67038628	J9537_RS00650	1323		old_locus_tag=J9537_00650
CDS	with_protein	GCF_019175485.1	Primary Assembly	chromosome		NZ_CP072888.1	127109	128431	+	WP_218256346.1	WP_218256346.1		C39 family peptidase		67038628	J9537_RS00650	1323	440	
